2018-03-01 13:28:03.114937 UTC | [experiment_2018_03_01_13_28_00_0001] Populating workers...
2018-03-01 13:28:05.238206 UTC | [experiment_2018_03_01_13_28_00_0001] Populated
2018-03-01 13:28:07.181110 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #0 | Training started
2018-03-01 13:28:07.395653 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #0 | Training finished
2018-03-01 13:28:07.395880 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #1 | Training started
2018-03-01 13:28:07.607511 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #1 | Training finished
2018-03-01 13:28:07.607734 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #2 | Training started
2018-03-01 13:28:07.814893 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #2 | Training finished
2018-03-01 13:28:07.815107 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #3 | Training started
2018-03-01 13:28:08.024140 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #3 | Training finished
2018-03-01 13:28:08.024372 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #4 | Training started
2018-03-01 13:28:08.232351 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #4 | Training finished
2018-03-01 13:28:08.232602 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #5 | Training started
2018-03-01 13:28:08.443958 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #5 | Training finished
2018-03-01 13:28:08.444178 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #6 | Training started
2018-03-01 13:28:08.654299 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #6 | Training finished
2018-03-01 13:28:08.654552 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #7 | Training started
2018-03-01 13:28:08.863734 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #7 | Training finished
2018-03-01 13:28:08.863954 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #8 | Training started
2018-03-01 13:28:09.074388 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #8 | Training finished
2018-03-01 13:28:09.074627 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #9 | Training started
2018-03-01 13:28:09.285035 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #9 | Training finished
2018-03-01 13:28:09.285276 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Training started
2018-03-01 13:28:45.457004 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Training finished
2018-03-01 13:28:45.457239 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #10 | Collecting samples for evaluation
2018-03-01 13:28:47.394528 UTC | -----------------------  ------------
2018-03-01 13:39:36.681027 UTC | AverageQLoss              3.51074e-08
2018-03-01 13:39:36.682698 UTC | AveragePolicySurr         0.0408313
2018-03-01 13:39:36.683575 UTC | AverageQ                 -0.0408363
2018-03-01 13:39:36.684400 UTC | AverageAbsQ               0.0408363
2018-03-01 13:39:36.685227 UTC | AverageY                 -0.0408367
2018-03-01 13:39:36.686062 UTC | AverageAbsY               0.0408367
2018-03-01 13:39:36.686844 UTC | AverageAbsQYDiff          0.000124097
2018-03-01 13:39:36.687642 UTC | AverageAction             0.999977
2018-03-01 13:39:36.688485 UTC | PolicyRegParamNorm       26.4528
2018-03-01 13:39:36.689350 UTC | QFunRegParamNorm          7.94589
2018-03-01 13:39:36.690147 UTC | AverageForwardProgress    0
2018-03-01 13:39:36.690971 UTC | MaxForwardProgress        0
2018-03-01 13:39:36.691782 UTC | MinForwardProgress        0
2018-03-01 13:39:36.692604 UTC | StdForwardProgress        0
2018-03-01 13:39:36.693581 UTC | -----------------------  ------------
2018-03-01 13:39:36.694503 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #22 | Training started
2018-03-01 13:40:36.724223 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #22 | Training finished
2018-03-01 13:40:36.726316 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #22 | Collecting samples for evaluation
2018-03-01 13:40:39.167818 UTC | -----------------------  ------------
2018-03-01 13:40:39.169714 UTC | Epoch                    22
2018-03-01 13:40:39.170821 UTC | AverageReturn             0
2018-03-01 13:40:39.171953 UTC | StdReturn                 0
2018-03-01 13:40:39.173696 UTC | MaxReturn                 0
2018-03-01 13:40:39.174584 UTC | MinReturn                 0
2018-03-01 13:40:39.175444 UTC | AverageEsReturn           0
2018-03-01 13:40:39.176346 UTC | StdEsReturn               0
2018-03-01 13:40:39.177210 UTC | MaxEsReturn               0
2018-03-01 13:40:39.178096 UTC | MinEsReturn               0
2018-03-01 13:40:39.179106 UTC | AverageDiscountedReturn   0
2018-03-01 13:40:39.180148 UTC | AverageQLoss              2.9815e-08
2018-03-01 13:40:39.181065 UTC | AveragePolicySurr         0.0401437
2018-03-01 13:40:39.181987 UTC | AverageQ                 -0.0401429
2018-03-01 13:40:39.182873 UTC | AverageAbsQ               0.0401429
2018-03-01 13:40:39.183670 UTC | AverageY                 -0.0401433
2018-03-01 13:40:39.184561 UTC | AverageAbsY               0.0401433
2018-03-01 13:40:39.185505 UTC | AverageAbsQYDiff          0.000115081
2018-03-01 13:40:39.186394 UTC | AverageAction             0.999962
2018-03-01 13:40:39.187252 UTC | PolicyRegParamNorm       26.4514
2018-03-01 13:40:39.188105 UTC | QFunRegParamNorm          7.94564
2018-03-01 13:40:39.188959 UTC | AverageForwardProgress    0
2018-03-01 13:40:39.189885 UTC | MaxForwardProgress        0
2018-03-01 13:40:39.190618 UTC | MinForwardProgress        0
2018-03-01 13:40:39.191464 UTC | StdForwardProgress        0
2018-03-01 13:40:39.191938 UTC | -----------------------  ------------
2018-03-01 13:40:39.193156 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #23 | Training started
2018-03-01 13:41:39.822085 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #23 | Training finished
2018-03-01 13:41:39.822553 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #23 | Collecting samples for evaluation
2018-03-01 13:41:42.343993 UTC | -----------------------  ------------
2018-03-01 13:41:42.345864 UTC | Epoch                    23
2018-03-01 13:41:42.346718 UTC | AverageReturn             0
2018-03-01 13:41:42.347643 UTC | StdReturn                 0
2018-03-01 13:41:42.348569 UTC | MaxReturn                 0
2018-03-01 13:41:42.349474 UTC | MinReturn                 0
2018-03-01 13:41:42.350389 UTC | AverageEsReturn           0
2018-03-01 13:41:42.351252 UTC | StdEsReturn               0
2018-03-01 13:41:42.352109 UTC | MaxEsReturn               0
2018-03-01 13:41:42.352994 UTC | MinEsReturn               0
2018-03-01 13:41:42.353933 UTC | AverageDiscountedReturn   0
2018-03-01 13:41:42.354833 UTC | AverageQLoss              2.40877e-08
2018-03-01 13:41:42.355792 UTC | AveragePolicySurr         0.0395035
2018-03-01 13:41:42.356739 UTC | AverageQ                 -0.0395019
2018-03-01 13:41:42.357674 UTC | AverageAbsQ               0.0395019
2018-03-01 13:41:42.358500 UTC | AverageY                 -0.0395022
2018-03-01 13:41:42.359297 UTC | AverageAbsY               0.0395022
2018-03-01 13:41:42.360092 UTC | AverageAbsQYDiff          0.000104563
2018-03-01 13:41:42.360881 UTC | AverageAction             0.999921
2018-03-01 13:41:42.361722 UTC | PolicyRegParamNorm       26.4495
2018-03-01 13:41:42.363824 UTC | QFunRegParamNorm          7.94521
2018-03-01 13:41:42.364687 UTC | AverageForwardProgress    0
2018-03-01 13:41:42.365508 UTC | MaxForwardProgress        0
2018-03-01 13:41:42.366308 UTC | MinForwardProgress        0
2018-03-01 13:41:42.367097 UTC | StdForwardProgress        0
2018-03-01 13:41:42.368614 UTC | -----------------------  ------------
2018-03-01 13:41:42.369362 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #24 | Training started
2018-03-01 13:42:42.951439 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #24 | Training finished
2018-03-01 13:42:42.952133 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #24 | Collecting samples for evaluation
2018-03-01 13:42:45.415821 UTC | -----------------------  ------------
2018-03-01 13:42:45.417606 UTC | Epoch                    24
2018-03-01 13:42:45.418494 UTC | AverageReturn             0
2018-03-01 13:42:45.419429 UTC | StdReturn                 0
2018-03-01 13:42:45.420307 UTC | MaxReturn                 0
2018-03-01 13:42:45.421210 UTC | MinReturn                 0
2018-03-01 13:42:45.422066 UTC | AverageEsReturn           0
2018-03-01 13:42:45.422908 UTC | StdEsReturn               0
2018-03-01 13:42:45.423808 UTC | MaxEsReturn               0
2018-03-01 13:42:45.424720 UTC | MinEsReturn               0
2018-03-01 13:42:45.425609 UTC | AverageDiscountedReturn   0
2018-03-01 13:42:45.426451 UTC | AverageQLoss              2.14749e-08
2018-03-01 13:42:45.427343 UTC | AveragePolicySurr         0.0388688
2018-03-01 13:42:45.428186 UTC | AverageQ                 -0.0388682
2018-03-01 13:42:45.429014 UTC | AverageAbsQ               0.0388682
2018-03-01 13:42:45.429870 UTC | AverageY                 -0.0388685
2018-03-01 13:42:45.430695 UTC | AverageAbsY               0.0388685
2018-03-01 13:42:45.431532 UTC | AverageAbsQYDiff          9.27519e-05
2018-03-01 13:42:45.432425 UTC | AverageAction             0.620331
2018-03-01 13:42:45.433250 UTC | PolicyRegParamNorm       26.4209
2018-03-01 13:42:45.434185 UTC | QFunRegParamNorm          7.9448
2018-03-01 13:42:45.435036 UTC | AverageForwardProgress    0
2018-03-01 13:42:45.436066 UTC | MaxForwardProgress        0
2018-03-01 13:42:45.436926 UTC | MinForwardProgress        0
2018-03-01 13:42:45.437806 UTC | StdForwardProgress        0
2018-03-01 13:42:45.438692 UTC | -----------------------  ------------
2018-03-01 13:42:45.439936 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #25 | Training started
2018-03-01 13:43:46.484384 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #25 | Training finished
2018-03-01 13:43:46.484756 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #25 | Collecting samples for evaluation
2018-03-01 13:43:48.947951 UTC | -----------------------  ------------
2018-03-01 13:43:48.949733 UTC | Epoch                    25
2018-03-01 13:43:48.950686 UTC | AverageReturn             0
2018-03-01 13:43:48.951533 UTC | StdReturn                 0
2018-03-01 13:43:48.952429 UTC | MaxReturn                 0
2018-03-01 13:43:48.953333 UTC | MinReturn                 0
2018-03-01 13:43:48.954176 UTC | AverageEsReturn           0
2018-03-01 13:43:48.955064 UTC | StdEsReturn               0
2018-03-01 13:43:48.955897 UTC | MaxEsReturn               0
2018-03-01 13:43:48.956786 UTC | MinEsReturn               0
2018-03-01 13:43:48.957595 UTC | AverageDiscountedReturn   0
2018-03-01 13:43:48.958388 UTC | AverageQLoss              1.9841e-08
2018-03-01 13:43:48.959191 UTC | AveragePolicySurr         0.0383521
2018-03-01 13:43:48.960040 UTC | AverageQ                 -0.0383596
2018-03-01 13:43:48.960819 UTC | AverageAbsQ               0.0383596
2018-03-01 13:43:48.961674 UTC | AverageY                 -0.0383598
2018-03-01 13:43:48.962820 UTC | AverageAbsY               0.0383598
2018-03-01 13:43:48.963620 UTC | AverageAbsQYDiff          8.78574e-05
2018-03-01 13:43:48.964403 UTC | AverageAction             0.961554
2018-03-01 13:43:48.965220 UTC | PolicyRegParamNorm       26.41
2018-03-01 13:43:48.966067 UTC | QFunRegParamNorm          7.94306
2018-03-01 13:43:48.966897 UTC | AverageForwardProgress    0
2018-03-01 13:43:48.967727 UTC | MaxForwardProgress        0
2018-03-01 13:43:48.968568 UTC | MinForwardProgress        0
2018-03-01 13:43:48.969475 UTC | StdForwardProgress        0
2018-03-01 13:43:48.970340 UTC | -----------------------  ------------
2018-03-01 13:43:48.971465 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #26 | Training started
2018-03-01 13:44:49.627614 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #26 | Training finished
2018-03-01 13:44:49.628611 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #26 | Collecting samples for evaluation
2018-03-01 13:44:52.124292 UTC | -----------------------  ------------
2018-03-01 13:44:52.126044 UTC | Epoch                    26
2018-03-01 13:44:52.126985 UTC | AverageReturn             0
2018-03-01 13:44:52.127889 UTC | StdReturn                 0
2018-03-01 13:44:52.128900 UTC | MaxReturn                 0
2018-03-01 13:44:52.129745 UTC | MinReturn                 0
2018-03-01 13:44:52.130563 UTC | AverageEsReturn           0
2018-03-01 13:44:52.131391 UTC | StdEsReturn               0
2018-03-01 13:44:52.132163 UTC | MaxEsReturn               0
2018-03-01 13:44:52.132975 UTC | MinEsReturn               0
2018-03-01 13:44:52.133947 UTC | AverageDiscountedReturn   0
2018-03-01 13:44:52.134712 UTC | AverageQLoss              1.84591e-08
2018-03-01 13:44:52.135530 UTC | AveragePolicySurr         0.0378934
2018-03-01 13:44:52.136411 UTC | AverageQ                 -0.0379077
2018-03-01 13:44:52.137297 UTC | AverageAbsQ               0.0379077
2018-03-01 13:44:52.138108 UTC | AverageY                 -0.037908
2018-03-01 13:44:52.138995 UTC | AverageAbsY               0.037908
2018-03-01 13:44:52.139908 UTC | AverageAbsQYDiff          9.35528e-05
2018-03-01 13:44:52.140974 UTC | AverageAction             0.578763
2018-03-01 13:44:52.141762 UTC | PolicyRegParamNorm       26.3889
2018-03-01 13:44:52.143396 UTC | QFunRegParamNorm          7.9411
2018-03-01 13:44:52.144262 UTC | AverageForwardProgress    0
2018-03-01 13:44:52.145127 UTC | MaxForwardProgress        0
2018-03-01 13:44:52.146020 UTC | MinForwardProgress        0
2018-03-01 13:44:52.146864 UTC | StdForwardProgress        0
2018-03-01 13:44:52.147951 UTC | -----------------------  ------------
2018-03-01 13:44:52.149017 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #27 | Training started
2018-03-01 13:45:52.647807 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #27 | Training finished
2018-03-01 13:45:52.648791 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #27 | Collecting samples for evaluation
2018-03-01 13:45:55.048920 UTC | -----------------------  ------------
2018-03-01 13:45:55.050677 UTC | Epoch                    27
2018-03-01 13:45:55.051591 UTC | AverageReturn             0
2018-03-01 13:45:55.052475 UTC | StdReturn                 0
2018-03-01 13:45:55.053314 UTC | MaxReturn                 0
2018-03-01 13:45:55.054115 UTC | MinReturn                 0
2018-03-01 13:45:55.054929 UTC | AverageEsReturn           0
2018-03-01 13:45:55.055950 UTC | StdEsReturn               0
2018-03-01 13:45:55.056760 UTC | MaxEsReturn               0
2018-03-01 13:45:55.057599 UTC | MinEsReturn               0
2018-03-01 13:45:55.058434 UTC | AverageDiscountedReturn   0
2018-03-01 13:45:55.059256 UTC | AverageQLoss              1.57046e-08
2018-03-01 13:45:55.060089 UTC | AveragePolicySurr         0.0374862
2018-03-01 13:45:55.060877 UTC | AverageQ                 -0.0374936
2018-03-01 13:45:55.061759 UTC | AverageAbsQ               0.0374936
2018-03-01 13:45:55.062612 UTC | AverageY                 -0.0374938
2018-03-01 13:45:55.063453 UTC | AverageAbsY               0.0374938
2018-03-01 13:45:55.064225 UTC | AverageAbsQYDiff          9.37542e-05
2018-03-01 13:45:55.065657 UTC | AverageAction             0.766342
2018-03-01 13:45:55.066509 UTC | PolicyRegParamNorm       26.3891
2018-03-01 13:45:55.067312 UTC | QFunRegParamNorm          7.93926
2018-03-01 13:45:55.068163 UTC | AverageForwardProgress    0
2018-03-01 13:45:55.068966 UTC | MaxForwardProgress        0
2018-03-01 13:45:55.069955 UTC | MinForwardProgress        0
2018-03-01 13:45:55.070805 UTC | StdForwardProgress        0
2018-03-01 13:45:55.071689 UTC | -----------------------  ------------
2018-03-01 13:45:55.072758 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #28 | Training started
2018-03-01 13:46:56.274318 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #28 | Training finished
2018-03-01 13:46:56.275332 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #28 | Collecting samples for evaluation
2018-03-01 13:46:58.625839 UTC | -----------------------  ------------
2018-03-01 13:46:58.627633 UTC | Epoch                    28
2018-03-01 13:46:58.628580 UTC | AverageReturn             0
2018-03-01 13:46:58.629536 UTC | StdReturn                 0
2018-03-01 13:46:58.630424 UTC | MaxReturn                 0
2018-03-01 13:46:58.631323 UTC | MinReturn                 0
2018-03-01 13:46:58.632124 UTC | AverageEsReturn           0
2018-03-01 13:46:58.633009 UTC | StdEsReturn               0
2018-03-01 13:46:58.633886 UTC | MaxEsReturn               0
2018-03-01 13:46:58.634743 UTC | MinEsReturn               0
2018-03-01 13:46:58.635578 UTC | AverageDiscountedReturn   0
2018-03-01 13:46:58.636442 UTC | AverageQLoss              1.38257e-08
2018-03-01 13:46:58.637342 UTC | AveragePolicySurr         0.0370584
2018-03-01 13:46:58.638298 UTC | AverageQ                 -0.0370687
2018-03-01 13:46:58.639161 UTC | AverageAbsQ               0.0370687
2018-03-01 13:46:58.640059 UTC | AverageY                 -0.0370688
2018-03-01 13:46:58.641063 UTC | AverageAbsY               0.0370688
2018-03-01 13:46:58.642046 UTC | AverageAbsQYDiff          9.01582e-05
2018-03-01 13:46:58.642921 UTC | AverageAction             0.684112
2018-03-01 13:46:58.643766 UTC | PolicyRegParamNorm       26.3793
2018-03-01 13:46:58.644628 UTC | QFunRegParamNorm          7.93751
2018-03-01 13:46:58.645550 UTC | AverageForwardProgress    0
2018-03-01 13:46:58.646349 UTC | MaxForwardProgress        0
2018-03-01 13:46:58.647143 UTC | MinForwardProgress        0
2018-03-01 13:46:58.647932 UTC | StdForwardProgress        0
2018-03-01 13:46:58.648706 UTC | -----------------------  ------------
2018-03-01 13:46:58.649777 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #29 | Training started
2018-03-01 13:47:58.925277 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #29 | Training finished
2018-03-01 13:47:58.926260 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #29 | Collecting samples for evaluation
2018-03-01 13:48:01.351396 UTC | -----------------------  ------------
2018-03-01 13:48:01.353053 UTC | Epoch                    29
2018-03-01 13:48:01.353930 UTC | AverageReturn             0
2018-03-01 13:48:01.354731 UTC | StdReturn                 0
2018-03-01 13:48:01.355553 UTC | MaxReturn                 0
2018-03-01 13:48:01.356370 UTC | MinReturn                 0
2018-03-01 13:48:01.357259 UTC | AverageEsReturn           0
2018-03-01 13:48:01.358127 UTC | StdEsReturn               0
2018-03-01 13:48:01.358994 UTC | MaxEsReturn               0
2018-03-01 13:48:01.359800 UTC | MinEsReturn               0
2018-03-01 13:48:01.360666 UTC | AverageDiscountedReturn   0
2018-03-01 13:48:01.361512 UTC | AverageQLoss              1.22343e-08
2018-03-01 13:48:01.362310 UTC | AveragePolicySurr         0.0366146
2018-03-01 13:48:01.363087 UTC | AverageQ                 -0.0366231
2018-03-01 13:48:01.363842 UTC | AverageAbsQ               0.0366231
2018-03-01 13:48:01.364614 UTC | AverageY                 -0.0366234
2018-03-01 13:48:01.365470 UTC | AverageAbsY               0.0366234
2018-03-01 13:48:01.367021 UTC | AverageAbsQYDiff          8.16561e-05
2018-03-01 13:48:01.367912 UTC | AverageAction             0.734068
2018-03-01 13:48:01.368759 UTC | PolicyRegParamNorm       26.3776
2018-03-01 13:48:01.369738 UTC | QFunRegParamNorm          7.93647
2018-03-01 13:48:01.370558 UTC | AverageForwardProgress    0
2018-03-01 13:48:01.371385 UTC | MaxForwardProgress        0
2018-03-01 13:48:01.372237 UTC | MinForwardProgress        0
2018-03-01 13:48:01.373006 UTC | StdForwardProgress        0
2018-03-01 13:48:01.373785 UTC | -----------------------  ------------
2018-03-01 13:48:01.374963 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #30 | Training started
2018-03-01 13:49:01.367983 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #30 | Training finished
2018-03-01 13:49:01.368947 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #30 | Collecting samples for evaluation
2018-03-01 13:49:03.854222 UTC | -----------------------  ------------
2018-03-01 13:49:03.856300 UTC | Epoch                    30
2018-03-01 13:49:03.857482 UTC | AverageReturn             0
2018-03-01 13:49:03.858517 UTC | StdReturn                 0
2018-03-01 13:49:03.859597 UTC | MaxReturn                 0
2018-03-01 13:49:03.860541 UTC | MinReturn                 0
2018-03-01 13:49:03.861473 UTC | AverageEsReturn           0
2018-03-01 13:49:03.863276 UTC | StdEsReturn               0
2018-03-01 13:49:03.864236 UTC | MaxEsReturn               0
2018-03-01 13:49:03.865178 UTC | MinEsReturn               0
2018-03-01 13:49:03.866272 UTC | AverageDiscountedReturn   0
2018-03-01 13:49:03.867214 UTC | AverageQLoss              1.00692e-08
2018-03-01 13:49:03.868116 UTC | AveragePolicySurr         0.0361361
2018-03-01 13:49:03.869131 UTC | AverageQ                 -0.0361387
2018-03-01 13:49:03.870184 UTC | AverageAbsQ               0.0361387
2018-03-01 13:49:03.871075 UTC | AverageY                 -0.0361389
2018-03-01 13:49:03.872055 UTC | AverageAbsY               0.0361389
2018-03-01 13:49:03.873105 UTC | AverageAbsQYDiff          4.92608e-05
2018-03-01 13:49:03.874016 UTC | AverageAction             0.863187
2018-03-01 13:49:03.874710 UTC | PolicyRegParamNorm       26.3796
2018-03-01 13:49:03.875551 UTC | QFunRegParamNorm          7.93595
2018-03-01 13:49:03.876021 UTC | AverageForwardProgress    0
2018-03-01 13:49:03.877159 UTC | MaxForwardProgress        0
2018-03-01 13:49:03.877616 UTC | MinForwardProgress        0
2018-03-01 13:49:03.878022 UTC | StdForwardProgress        0
2018-03-01 13:49:03.878420 UTC | -----------------------  ------------
2018-03-01 13:49:03.880026 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #31 | Training started
2018-03-01 13:50:04.753826 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #31 | Training finished
2018-03-01 13:50:04.754875 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #31 | Collecting samples for evaluation
2018-03-01 13:50:07.246905 UTC | -----------------------  ------------
2018-03-01 13:50:07.248599 UTC | Epoch                    31
2018-03-01 13:50:07.249877 UTC | AverageReturn             0
2018-03-01 13:50:07.250815 UTC | StdReturn                 0
2018-03-01 13:50:07.251790 UTC | MaxReturn                 0
2018-03-01 13:50:07.252718 UTC | MinReturn                 0
2018-03-01 13:50:07.253746 UTC | AverageEsReturn           0
2018-03-01 13:50:07.254669 UTC | StdEsReturn               0
2018-03-01 13:50:07.255456 UTC | MaxEsReturn               0
2018-03-01 13:50:07.256423 UTC | MinEsReturn               0
2018-03-01 13:50:07.257229 UTC | AverageDiscountedReturn   0
2018-03-01 13:50:07.258031 UTC | AverageQLoss              8.95764e-09
2018-03-01 13:50:07.258840 UTC | AveragePolicySurr         0.0356879
2018-03-01 13:50:07.259837 UTC | AverageQ                 -0.0356903
2018-03-01 13:50:07.260653 UTC | AverageAbsQ               0.0356903
2018-03-01 13:50:07.261448 UTC | AverageY                 -0.0356905
2018-03-01 13:50:07.262646 UTC | AverageAbsY               0.0356905
2018-03-01 13:50:07.263740 UTC | AverageAbsQYDiff          5.89372e-05
2018-03-01 13:50:07.264676 UTC | AverageAction             0.853773
2018-03-01 13:50:07.265676 UTC | PolicyRegParamNorm       26.3786
2018-03-01 13:50:07.266688 UTC | QFunRegParamNorm          7.93521
2018-03-01 13:50:07.267593 UTC | AverageForwardProgress    0
2018-03-01 13:50:07.268463 UTC | MaxForwardProgress        0
2018-03-01 13:50:07.269550 UTC | MinForwardProgress        0
2018-03-01 13:50:07.269992 UTC | StdForwardProgress        0
2018-03-01 13:50:07.271354 UTC | -----------------------  ------------
2018-03-01 13:50:07.272737 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #32 | Training started
2018-03-01 13:51:08.675129 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #32 | Training finished
2018-03-01 13:51:08.676106 UTC | [experiment_2018_03_01_13_28_00_0001] epoch #32 | Collecting samples for evaluation
2018-03-01 13:51:11.183362 UTC | -----------------------  ------------
2018-03-01 13:51:11.185458 UTC | Epoch                    32
2018-03-01 13:51:11.186379 UTC | AverageReturn             0
2018-03-01 13:51:11.187196 UTC | StdReturn                 0
2018-03-01 13:51:11.188260 UTC | MaxReturn                 0
2018-03-01 13:51:11.189142 UTC | MinReturn                 0
2018-03-01 13:51:11.189999 UTC | AverageEsReturn           0
2018-03-01 13:51:11.190883 UTC | StdEsReturn               0
2018-03-01 13:51:11.192017 UTC | MaxEsReturn               0
2018-03-01 13:51:11.192849 UTC | MinEsReturn               0
2018-03-01 13:51:11.193702 UTC | AverageDiscountedReturn   0
2018-03-01 13:51:11.194581 UTC | AverageQLoss              7.15251e-09
2018-03-01 13:51:11.195591 UTC | AveragePolicySurr         0.0352481
2018-03-01 13:51:11.196465 UTC | AverageQ                 -0.0352493
2018-03-01 13:51:11.197282 UTC | AverageAbsQ               0.0352493
2018-03-01 13:51:11.198254 UTC | AverageY                 -0.0352494
